score, window_size, features, neighbors
0.7966739969908413,20,"['R_variance', 'G_variance', 'B_variance', 'H_mf', 'E_mf', 'D_mf', 'entropy']",7
0.7966451848329217,35,"['R_variance', 'G_variance', 'B_variance', 'H_mf', 'E_mf', 'D_mf', 'entropy']",25
0.796599737056131,30,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",25
0.7964314625455867,30,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",50
0.7962882157240786,30,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos', 'entropy']",50
0.7962664091556726,25,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",25
0.7961956649367683,20,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",25
0.7960719074926088,20,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7959754113260946,25,"['R_mf', 'G_mf', 'B_mf', 'H_mf', 'E_mf', 'D_mf', 'entropy']",50
0.7957784610010726,25,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",10
0.7957726219688559,20,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",15
0.7957283665667402,30,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",25
0.7956525084399608,35,"['R_variance', 'G_variance', 'B_variance', 'H_mf', 'E_mf', 'D_mf', 'entropy']",20
0.7956004899498538,30,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",20
0.7952972312488873,20,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos', 'entropy']",50
0.7951764791277919,20,"['R_mf', 'G_mf', 'B_mf', 'H_mf', 'E_mf', 'D_mf', 'entropy']",50
0.795164091529992,25,"['R_mf', 'G_mf', 'B_mf', 'H_variance', 'E_variance', 'D_variance', 'entropy']",50
0.7951549896045864,30,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",25
0.795114835393971,25,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",20
0.7951070600141777,25,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",50
0.7951045290519058,20,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",20
0.7950239393723864,25,"['R_variance', 'G_variance', 'B_variance', 'H_mf', 'E_mf', 'D_mf', 'entropy']",3
0.7950176861184001,30,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",50
0.7947540917170466,30,"['R_mf', 'G_mf', 'B_mf', 'H_mf', 'E_mf', 'D_mf', 'entropy']",50
0.7947454789009327,25,"['R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.7947436167311517,30,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",20
0.7947207098044187,25,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",50
0.7947064834527987,30,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",20
0.7943876589776394,35,"['R_variance', 'G_variance', 'B_variance', 'H_mf', 'E_mf', 'D_mf', 'entropy']",15
0.7943026920151074,25,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7942723829056033,20,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",50
0.7941354245434793,30,"['L', 'a', 'b', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7941122160668945,30,"['R_mf', 'G_mf', 'B_mf', 'H_variance', 'E_variance', 'D_variance', 'entropy']",50
0.7941078772019464,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",50
0.7940803218788421,20,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",50
0.794020807774505,20,"['R_variance', 'G_variance', 'B_variance', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7940096584921532,20,"['R_variance', 'G_variance', 'B_variance', 'H_mf', 'E_mf', 'D_mf', 'entropy']",5
0.7939726206836145,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",20
0.7939356456990585,30,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",25
0.7938352631375951,25,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos', 'entropy']",25
0.7937565771108659,20,"['R_mf', 'G_mf', 'B_mf', 'H_variance', 'E_variance', 'D_variance', 'entropy']",50
0.793717795931099,30,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",25
0.793707662567629,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",25
0.7936636321044067,30,"['R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.7935940616343199,25,"['R_variance', 'G_variance', 'B_variance', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.793489860270161,25,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",25
0.793446855426181,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.793446855426181,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.7934350982604798,30,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",20
0.7932356008677843,20,"['R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.7931970634500342,30,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",20
0.7930245200238837,30,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",15
0.7929231321348321,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",50
0.7929128518392283,25,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",7
0.7928764797869774,30,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.792867468190278,25,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",20
0.7927814362525297,25,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",20
0.792772786607529,25,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos', 'entropy']",20
0.7927690679839325,25,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",50
0.7927441385643157,20,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",10
0.7927007207909406,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",25
0.7927007207909406,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",25
0.7926053628193228,30,"['R', 'G', 'B', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.79255504520393,20,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",25
0.7925180246868733,20,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",20
0.7924893227452554,30,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos', 'entropy']",25
0.7924173965982881,35,"['R_variance', 'G_variance', 'B_variance', 'H_mf', 'E_mf', 'D_mf', 'entropy']",10
0.7924140961832153,20,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",25
0.7924118443783436,20,"['L', 'a', 'b', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7924078656168142,25,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",25
0.7923271644248755,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",20
0.7922945626669481,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",15
0.7922007698765879,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",25
0.7921587690329172,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",20
0.7921587690329172,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",20
0.7921160370799066,25,"['L', 'a', 'b', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7920758356136239,20,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",15
0.7919794560324286,35,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",50
0.7918877382244577,35,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",50
0.7918572648092225,25,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",15
0.7918322273816166,20,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",50
0.7917894517262316,30,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",15
0.7917782334417471,30,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",15
0.7917222418613212,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",10
0.7917169687744439,20,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos', 'entropy']",25
0.7916488411065932,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.7916488411065932,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.7916358007881579,40,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",50
0.7914249843537269,35,"['R_variance', 'G_variance', 'B_variance', 'H_mf', 'E_mf', 'D_mf', 'entropy']",7
0.7913637683887612,25,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",25
0.7912720325819655,20,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",50
0.7912278802677977,25,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",20
0.7911819085109218,30,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7911724371921328,20,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",20
0.7910559641439688,30,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'H_mf', 'E_mf', 'D_mf']",50
0.7910007478069431,20,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",20
0.7909753746469065,25,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7909653468174277,20,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7909345257972233,20,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",25
0.7909115335573629,25,"['R', 'G', 'B', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7909095568880373,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",15
0.7908318075573307,30,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos', 'entropy']",20
0.7907574874104971,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",25
0.7907574874104971,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",25
0.7907521780530825,30,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",15
0.7906575825124683,40,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",50
0.7906443161817752,20,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos', 'entropy']",20
0.7906382239605226,20,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",20
0.790583014074189,25,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",15
0.7905053308863266,20,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",25
0.790436586016367,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",20
0.790436586016367,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",20
0.7904054691891846,20,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.7904054691891846,20,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.7903917460157539,25,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",15
0.7903219983874492,35,"['L', 'a', 'b', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7903072460671613,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",10
0.7902567256442242,30,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",15
0.7902311720888763,20,"['R', 'G', 'B', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7900911792616776,30,"['L', 'a', 'b', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7900828744311713,25,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",5
0.7900226968939945,20,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",15
0.7900075819163289,20,"['R_variance', 'G_variance', 'B_variance', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7899823281022463,35,"['R_variance', 'G_variance', 'B_variance', 'H_mf', 'E_mf', 'D_mf', 'entropy']",5
0.7898858796284564,20,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7898816692521802,20,"['R_mf', 'G_mf', 'B_mf', 'H_mf', 'E_mf', 'D_mf', 'entropy']",25
0.7898109844842393,30,"['R', 'G', 'B', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7897832523367021,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",15
0.7897832523367021,30,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",15
0.7897795267659633,20,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",15
0.7897776717723167,40,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.7897776717723167,40,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.7897720592270271,35,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",50
0.7897345666337411,35,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",50
0.7895591607914318,25,"['R_variance', 'G_variance', 'B_variance', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7894922063106822,20,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",10
0.7894009834772554,30,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",10
0.7893060322949275,35,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7891693248861197,40,"['L', 'a', 'b', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7891439661034582,35,"['R', 'G', 'B', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.789000618640525,25,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",15
0.7889880422619652,30,"['R', 'G', 'B', 'h_mf', 's_mf', 'v_mf', 'entropy']",20
0.7889169604131955,20,"['R_variance', 'G_variance', 'B_variance', 'H_mf', 'E_mf', 'D_mf', 'entropy']",3
0.7888841914085581,20,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",15
0.7888771716640187,30,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'H_variance', 'E_variance', 'D_variance']",50
0.7888746635941539,20,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",25
0.7888746635941539,20,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",25
0.7888414158027724,30,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7888337667555863,40,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",50
0.7888300419781019,35,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",25
0.7888250101093388,25,"['R', 'G', 'B', 'h_mf', 's_mf', 'v_mf', 'entropy']",20
0.788798305497956,25,"['R_variance', 'G_variance', 'B_variance', 'h_mf', 's_mf', 'v_mf', 'entropy']",20
0.7887877474326034,25,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",10
0.7887373450926412,25,"['R_mf', 'G_mf', 'B_mf', 'H_mf', 'E_mf', 'D_mf', 'entropy']",25
0.7887316670258435,25,"['R', 'G', 'B', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7886380593687604,20,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",20
0.7886380593687604,20,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",20
0.7886159551348847,20,"['R_variance', 'G_variance', 'B_variance', 'h_mf', 's_mf', 'v_mf', 'entropy']",20
0.7885926016224922,20,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",7
0.7885615308122573,35,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.7885615308122573,35,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",50
0.7885459225353741,30,"['L', 'a', 'b', 'h_mf', 's_mf', 'v_mf', 'entropy']",20
0.788537140982589,25,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos', 'entropy']",15
0.7885320525931666,25,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7885270865503633,30,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",10
0.7885017555097015,20,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7884944291537389,20,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",10
0.7884856675388293,20,"['R_mf', 'G_mf', 'B_mf', 'H_mf', 'E_mf', 'D_mf', 'entropy']",20
0.7884838941957598,30,"['R_mf', 'G_mf', 'B_mf', 'H_mf', 'E_mf', 'D_mf', 'entropy']",25
0.7884683389903869,30,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",10
0.7884647114654808,35,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",20
0.7884219891009538,35,"['R_variance', 'G_variance', 'B_variance', 'H_mf', 'E_mf', 'D_mf', 'entropy']",3
0.788409935351822,30,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'H_mf', 'E_mf', 'D_mf']",25
0.788405461241898,25,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",10
0.7883613727052021,35,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",25
0.7883148233197623,30,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf']",50
0.7882263748759375,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",15
0.7882263748759375,25,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",15
0.7882250808983733,40,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.788220207415229,30,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'L', 'a', 'b']",50
0.7881533630616079,40,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",25
0.7881533630616079,40,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'entropy']",25
0.7881529888339714,25,"['L', 'a', 'b', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7881316901394335,30,"['R_mf', 'G_mf', 'B_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",10
0.7881250781039093,40,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",25
0.7880713858438876,20,"['L', 'a', 'b', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7880471848020572,20,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",15
0.7880426487036816,35,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'entropy']",25
0.7880225751966771,30,"['R_mf', 'G_mf', 'B_mf', 'L', 'a', 'b', 'h_variance', 's_variance', 'v_variance']",50
0.7880193803362033,20,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",10
0.7879551313939757,30,"['R_mf', 'G_mf', 'B_mf', 'h', 's', 'v', 'entropy']",10
0.787932800675146,20,"['R', 'G', 'B', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7878718949381397,25,"['R_mf', 'G_mf', 'B_mf', 'H_variance', 'E_variance', 'D_variance', 'entropy']",25
0.7878598069802917,30,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'H_mf', 'E_mf', 'D_mf']",20
0.7878478950232156,25,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'entropy']",25
0.7877841802020078,30,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'entropy']",20
0.7877446338102987,40,"['R', 'G', 'B', 'h_mf', 's_mf', 'v_mf', 'entropy']",50
0.7877102011711087,20,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'entropy']",20
0.7876781257401453,25,"['L', 'a', 'b', 'h_mf', 's_mf', 'v_mf', 'entropy']",20
0.7876704911004593,30,"['R_mf', 'G_mf', 'B_mf', 'hsv_sin', 'hsv_cos', 'entropy']",15
